file_name,image_id,tumor_type,seed_index,seed_ann_id,mpp,pad_px,match_radius_px,nms_radius_px,n_gt_within_seed_hole,seed_pool_size,arm_tag,map_median,mad_scale,deep_floor,n_peaks_deep,n_pool,n_band_candidates_pool,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,read_50,read_80,read_90,read_95,read_99,read_100,axis,z_cut,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,tm_score@pad_off,score,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,52.0,572.0,4331.0,5035.0,,,tm_score,3.408177,500,500,27,13,0.7714285714285715
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,tm_score@pad_off,score,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,52.0,572.0,4331.0,5035.0,,,tm_score,3.408177,750,750,28,16,0.8
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,tm_score@pad_off,score,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,52.0,572.0,4331.0,5035.0,,,tm_score,3.408177,1000,1000,29,17,0.8285714285714286
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,tm_score@pad_off,score,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,52.0,572.0,4331.0,5035.0,,,tm_score,3.408177,1500,1500,29,19,0.8285714285714286
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,tm_score@pad_off,score,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,52.0,572.0,4331.0,5035.0,,,tm_score,3.408177,2000,2000,29,23,0.8285714285714286
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,tm_score@pad_off,score,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,52.0,572.0,4331.0,5035.0,,,tm_score,3.408177,3000,3000,30,28,0.8571428571428571
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,tm_score@pad_off,score,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,52.0,572.0,4331.0,5035.0,,,tm_score,3.408177,5000,5000,33,33,0.9428571428571428
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,tm_score@pad_off,score,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,52.0,572.0,4331.0,5035.0,,,tm_score,3.408177,10000,5400,34,34,0.9714285714285714
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,chromatin_od@pad_off,od,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,36.0,243.0,1158.0,5009.0,,,chromatin_od,3.408177,10,10,7,2,0.2
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,chromatin_od@pad_off,od,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,36.0,243.0,1158.0,5009.0,,,chromatin_od,3.408177,25,25,14,3,0.4
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,chromatin_od@pad_off,od,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,36.0,243.0,1158.0,5009.0,,,chromatin_od,3.408177,50,50,20,7,0.5714285714285714
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,chromatin_od@pad_off,od,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,36.0,243.0,1158.0,5009.0,,,chromatin_od,3.408177,75,75,23,9,0.6571428571428571
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,chromatin_od@pad_off,od,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,36.0,243.0,1158.0,5009.0,,,chromatin_od,3.408177,100,100,23,10,0.6571428571428571
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,chromatin_od@pad_off,od,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,36.0,243.0,1158.0,5009.0,,,chromatin_od,3.408177,150,150,23,12,0.6571428571428571
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,chromatin_od@pad_off,od,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,36.0,243.0,1158.0,5009.0,,,chromatin_od,3.408177,200,200,26,13,0.7428571428571429
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,chromatin_od@pad_off,od,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,36.0,243.0,1158.0,5009.0,,,chromatin_od,3.408177,250,250,28,16,0.8
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,chromatin_od@pad_off,od,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,36.0,243.0,1158.0,5009.0,,,chromatin_od,3.408177,300,300,28,17,0.8
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,chromatin_od@pad_off,od,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,36.0,243.0,1158.0,5009.0,,,chromatin_od,3.408177,400,400,28,18,0.8
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,chromatin_od@pad_off,od,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,36.0,243.0,1158.0,5009.0,,,chromatin_od,3.408177,500,500,28,19,0.8
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,chromatin_od@pad_off,od,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,36.0,243.0,1158.0,5009.0,,,chromatin_od,3.408177,750,750,30,22,0.8571428571428571
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,chromatin_od@pad_off,od,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,36.0,243.0,1158.0,5009.0,,,chromatin_od,3.408177,1000,1000,30,23,0.8571428571428571
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,chromatin_od@pad_off,od,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,36.0,243.0,1158.0,5009.0,,,chromatin_od,3.408177,1500,1500,32,24,0.9142857142857143
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,chromatin_od@pad_off,od,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,36.0,243.0,1158.0,5009.0,,,chromatin_od,3.408177,2000,2000,32,26,0.9142857142857143
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,chromatin_od@pad_off,od,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,36.0,243.0,1158.0,5009.0,,,chromatin_od,3.408177,3000,3000,33,28,0.9428571428571428
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,chromatin_od@pad_off,od,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,36.0,243.0,1158.0,5009.0,,,chromatin_od,3.408177,5000,5000,33,34,0.9428571428571428
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_off,-0.205728,1.204635,-2.012681,20917,14468,0,chromatin_od@pad_off,od,True,3.0,True,False,35,40,5400,0.4363,34,2,0.0,0.9714285714285714,36.0,243.0,1158.0,5009.0,,,chromatin_od,3.408177,10000,5400,34,34,0.9714285714285714
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,tm_score@pad_on_dropband,score,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,52.0,570.0,4311.0,5010.0,9131.0,9131.0,tm_score,0.396606,10,10,7,2,0.2
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,tm_score@pad_on_dropband,score,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,52.0,570.0,4311.0,5010.0,9131.0,9131.0,tm_score,0.396606,25,25,12,4,0.34285714285714286
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,tm_score@pad_on_dropband,score,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,52.0,570.0,4311.0,5010.0,9131.0,9131.0,tm_score,0.396606,50,50,17,6,0.4857142857142857
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,tm_score@pad_on_dropband,score,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,52.0,570.0,4311.0,5010.0,9131.0,9131.0,tm_score,0.396606,75,75,18,8,0.5142857142857142
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,tm_score@pad_on_dropband,score,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,52.0,570.0,4311.0,5010.0,9131.0,9131.0,tm_score,0.396606,100,100,21,8,0.6
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,tm_score@pad_on_dropband,score,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,52.0,570.0,4311.0,5010.0,9131.0,9131.0,tm_score,0.396606,150,150,22,8,0.6285714285714286
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,tm_score@pad_on_dropband,score,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,52.0,570.0,4311.0,5010.0,9131.0,9131.0,tm_score,0.396606,200,200,23,10,0.6571428571428571
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,tm_score@pad_on_dropband,score,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,52.0,570.0,4311.0,5010.0,9131.0,9131.0,tm_score,0.396606,250,250,24,11,0.6857142857142857
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,tm_score@pad_on_dropband,score,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,52.0,570.0,4311.0,5010.0,9131.0,9131.0,tm_score,0.396606,300,300,25,11,0.7142857142857143
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,tm_score@pad_on_dropband,score,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,52.0,570.0,4311.0,5010.0,9131.0,9131.0,tm_score,0.396606,400,400,26,12,0.7428571428571429
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,tm_score@pad_on_dropband,score,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,52.0,570.0,4311.0,5010.0,9131.0,9131.0,tm_score,0.396606,500,500,27,13,0.7714285714285715
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,tm_score@pad_on_dropband,score,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,52.0,570.0,4311.0,5010.0,9131.0,9131.0,tm_score,0.396606,750,750,28,16,0.8
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,tm_score@pad_on_dropband,score,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,52.0,570.0,4311.0,5010.0,9131.0,9131.0,tm_score,0.396606,1000,1000,29,17,0.8285714285714286
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,tm_score@pad_on_dropband,score,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,52.0,570.0,4311.0,5010.0,9131.0,9131.0,tm_score,0.396606,1500,1500,29,19,0.8285714285714286
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,tm_score@pad_on_dropband,score,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,52.0,570.0,4311.0,5010.0,9131.0,9131.0,tm_score,0.396606,2000,2000,29,23,0.8285714285714286
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,tm_score@pad_on_dropband,score,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,52.0,570.0,4311.0,5010.0,9131.0,9131.0,tm_score,0.396606,3000,3000,30,28,0.8571428571428571
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,tm_score@pad_on_dropband,score,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,52.0,570.0,4311.0,5010.0,9131.0,9131.0,tm_score,0.396606,5000,5000,33,33,0.9428571428571428
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,tm_score@pad_on_dropband,score,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,52.0,570.0,4311.0,5010.0,9131.0,9131.0,tm_score,0.396606,10000,10000,35,40,1.0
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,chromatin_od@pad_on_dropband,od,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,36.0,246.0,1219.0,6606.0,10681.0,10681.0,chromatin_od,0.396606,10,10,7,2,0.2
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,chromatin_od@pad_on_dropband,od,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,36.0,246.0,1219.0,6606.0,10681.0,10681.0,chromatin_od,0.396606,25,25,14,3,0.4
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,chromatin_od@pad_on_dropband,od,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,36.0,246.0,1219.0,6606.0,10681.0,10681.0,chromatin_od,0.396606,50,50,20,7,0.5714285714285714
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,chromatin_od@pad_on_dropband,od,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,36.0,246.0,1219.0,6606.0,10681.0,10681.0,chromatin_od,0.396606,75,75,23,9,0.6571428571428571
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,chromatin_od@pad_on_dropband,od,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,36.0,246.0,1219.0,6606.0,10681.0,10681.0,chromatin_od,0.396606,100,100,23,10,0.6571428571428571
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,chromatin_od@pad_on_dropband,od,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,36.0,246.0,1219.0,6606.0,10681.0,10681.0,chromatin_od,0.396606,150,150,23,12,0.6571428571428571
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,chromatin_od@pad_on_dropband,od,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,36.0,246.0,1219.0,6606.0,10681.0,10681.0,chromatin_od,0.396606,200,200,26,13,0.7428571428571429
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,chromatin_od@pad_on_dropband,od,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,36.0,246.0,1219.0,6606.0,10681.0,10681.0,chromatin_od,0.396606,250,250,28,15,0.8
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,chromatin_od@pad_on_dropband,od,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,36.0,246.0,1219.0,6606.0,10681.0,10681.0,chromatin_od,0.396606,300,300,28,16,0.8
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,chromatin_od@pad_on_dropband,od,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,36.0,246.0,1219.0,6606.0,10681.0,10681.0,chromatin_od,0.396606,400,400,28,18,0.8
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,chromatin_od@pad_on_dropband,od,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,36.0,246.0,1219.0,6606.0,10681.0,10681.0,chromatin_od,0.396606,500,500,28,18,0.8
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,chromatin_od@pad_on_dropband,od,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,36.0,246.0,1219.0,6606.0,10681.0,10681.0,chromatin_od,0.396606,750,750,30,20,0.8571428571428571
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,chromatin_od@pad_on_dropband,od,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,36.0,246.0,1219.0,6606.0,10681.0,10681.0,chromatin_od,0.396606,1000,1000,30,23,0.8571428571428571
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,chromatin_od@pad_on_dropband,od,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,36.0,246.0,1219.0,6606.0,10681.0,10681.0,chromatin_od,0.396606,1500,1500,32,23,0.9142857142857143
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,chromatin_od@pad_on_dropband,od,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,36.0,246.0,1219.0,6606.0,10681.0,10681.0,chromatin_od,0.396606,2000,2000,32,26,0.9142857142857143
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,chromatin_od@pad_on_dropband,od,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,36.0,246.0,1219.0,6606.0,10681.0,10681.0,chromatin_od,0.396606,3000,3000,33,27,0.9428571428571428
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,chromatin_od@pad_on_dropband,od,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,36.0,246.0,1219.0,6606.0,10681.0,10681.0,chromatin_od,0.396606,5000,5000,33,30,0.9428571428571428
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,chromatin_od@pad_on_dropband,od,True,0.5,True,False,35,40,12761,0.8473,40,2,0.0,1.0,36.0,246.0,1219.0,6606.0,10681.0,10681.0,chromatin_od,0.396606,10000,10000,34,40,0.9714285714285714
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,tm_score@pad_on_dropband,score,True,1.0,True,False,35,40,10598,0.7516,40,2,0.0,1.0,52.0,570.0,4311.0,5010.0,9131.0,9131.0,tm_score,0.998021,10,10,7,2,0.2
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,tm_score@pad_on_dropband,score,True,1.0,True,False,35,40,10598,0.7516,40,2,0.0,1.0,52.0,570.0,4311.0,5010.0,9131.0,9131.0,tm_score,0.998021,25,25,12,4,0.34285714285714286
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,tm_score@pad_on_dropband,score,True,1.0,True,False,35,40,10598,0.7516,40,2,0.0,1.0,52.0,570.0,4311.0,5010.0,9131.0,9131.0,tm_score,0.998021,50,50,17,6,0.4857142857142857
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,tm_score@pad_on_dropband,score,True,1.0,True,False,35,40,10598,0.7516,40,2,0.0,1.0,52.0,570.0,4311.0,5010.0,9131.0,9131.0,tm_score,0.998021,75,75,18,8,0.5142857142857142
460.tiff,460,canine soft tissue sarcoma,0,22577,0.24817,25,30.222,30.222,0,31,pad_on_dropband,-0.204809,1.20283,-2.009053,21324,14306,0,tm_score@pad_on_dropband,score,True,1.0,True,False,35,40,10598,0.7516,40,2,0.0,1.0,52.0,570.0,4311.0,5010.0,9131.0,9131.0,tm_score,0.998021,100,100,21,8,0.6
